Country,Month,Fruit,Predicted_Status,Confidence,Is_Rotten
Brazil,October,Apple,Rotten,0.9998514652252196,True
Brazil,October,Apple,Rotten,0.9999494552612304,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999986886978148,True
Brazil,October,Apple,Rotten,0.9999997615814208,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.999958872795105,True
Brazil,October,Apple,Rotten,0.9999260902404784,True
Brazil,October,Apple,Rotten,0.9999998807907104,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9993171691894532,True
Brazil,October,Apple,Rotten,0.9999408721923828,True
Brazil,October,Apple,Rotten,0.9999998807907104,True
Brazil,October,Apple,Rotten,0.999211311340332,True
Brazil,October,Apple,Rotten,0.9893500208854676,True
Brazil,October,Apple,Rotten,0.9999991655349731,True
Brazil,October,Apple,Rotten,0.9999833106994628,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999958276748656,True
Brazil,October,Apple,Rotten,0.9999120235443116,True
Brazil,October,Apple,Rotten,0.999053418636322,True
Brazil,October,Apple,Rotten,0.9999998807907104,True
Brazil,October,Apple,Rotten,0.9869340658187866,True
Brazil,October,Apple,Rotten,0.9999983310699464,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999986886978148,True
Brazil,October,Apple,Rotten,0.9999986886978148,True
Brazil,October,Apple,Rotten,0.9999878406524658,True
Brazil,October,Apple,Rotten,0.9999467134475708,True
Brazil,October,Apple,Rotten,0.9999916553497314,True
Brazil,October,Apple,Rotten,0.9994542002677916,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.999958038330078,True
Brazil,October,Apple,Rotten,0.9999860525131226,True
Brazil,October,Apple,Rotten,0.999996781349182,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9990808963775636,True
Brazil,October,Apple,Rotten,0.999984860420227,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999889135360718,True
Brazil,October,Apple,Rotten,0.9998453855514526,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999837875366212,True
Brazil,October,Apple,Rotten,0.9999992847442628,True
Brazil,October,Apple,Rotten,0.9999948740005492,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999994039535522,True
Brazil,October,Apple,Rotten,0.9999997615814208,True
Brazil,October,Apple,Rotten,0.9999479055404664,True
Brazil,October,Apple,Rotten,0.9999871253967284,True
Brazil,October,Apple,Rotten,0.9999988079071044,True
Brazil,October,Apple,Rotten,0.999998927116394,True
Brazil,October,Apple,Rotten,0.9999629259109496,True
Brazil,October,Apple,Rotten,0.9999979734420776,True
Brazil,October,Apple,Rotten,0.9979346990585328,True
Brazil,October,Apple,Rotten,0.9999998807907104,True
Brazil,October,Apple,Rotten,0.9996552467346193,True
Brazil,October,Apple,Rotten,0.9998760223388672,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999831914901732,True
Brazil,October,Apple,Rotten,0.9989473223686218,True
Brazil,October,Apple,Rotten,0.9999977350234984,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.999445617198944,True
Brazil,October,Apple,Rotten,0.999985933303833,True
Brazil,October,Apple,Rotten,0.9999878406524658,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9996585845947266,True
Brazil,October,Apple,Rotten,0.999998927116394,True
Brazil,October,Apple,Rotten,0.9999974966049194,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999250173568726,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.99996018409729,True
Brazil,October,Apple,Rotten,0.999967098236084,True
Brazil,October,Apple,Rotten,0.9999997615814208,True
Brazil,October,Apple,Rotten,0.9999964237213136,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9996676445007324,True
Brazil,October,Apple,Rotten,0.9999997615814208,True
Brazil,October,Apple,Rotten,0.9991565942764282,True
Brazil,October,Apple,Rotten,0.9999996423721312,True
Brazil,October,Apple,Rotten,0.9999939203262328,True
Brazil,October,Apple,Rotten,0.9636847972869872,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999986886978148,True
Brazil,October,Apple,Rotten,0.9992677569389344,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999996423721312,True
Brazil,October,Apple,Rotten,0.9909750819206238,True
Brazil,October,Apple,Rotten,0.9993880987167358,True
Brazil,October,Apple,Rotten,0.9999464750289916,True
Brazil,October,Apple,Rotten,0.9998242259025574,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9996418952941896,True
Brazil,October,Apple,Rotten,0.9999792575836182,True
Brazil,October,Apple,Rotten,0.9999935626983644,True
Brazil,October,Apple,Rotten,0.9949648976325988,True
Brazil,October,Apple,Rotten,0.9999715089797974,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9999994039535522,True
Brazil,October,Apple,Rotten,0.999979853630066,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.9455986618995668,True
Brazil,October,Apple,Rotten,0.999997854232788,True
Brazil,October,Apple,Rotten,0.9998893737792968,True
Brazil,October,Apple,Rotten,0.99997079372406,True
Brazil,October,Apple,Rotten,1.0,True
Brazil,October,Apple,Rotten,0.999650239944458,True
Brazil,October,Apple,Rotten,0.9999943971633912,True
Brazil,October,Apple,Rotten,0.9999998807907104,True
Brazil,October,Apple,Rotten,0.999990701675415,True
Brazil,October,Apple,Rotten,0.9997100234031676,True
Brazil,October,Apple,Rotten,0.9999972581863404,True
Brazil,October,Apple,Rotten,0.9999982118606568,True
Brazil,October,Apple,Rotten,0.9885931015014648,True
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,0.9999986886978148,False
Brazil,October,Banana,Fresh,0.9999997615814208,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,0.9999939203262328,False
Brazil,October,Banana,Fresh,0.9999998807907104,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,0.9996727705001832,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,0.9999998807907104,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Fresh,1.0,False
Brazil,October,Banana,Rotten,0.9999980926513672,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9999998807907104,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.999804675579071,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9999998807907104,True
Brazil,October,Banana,Rotten,0.9999997615814208,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9999998807907104,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9999997615814208,True
Brazil,October,Banana,Rotten,0.9998984336853028,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9967445135116576,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9999972581863404,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9999983310699464,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.999696969985962,True
Brazil,October,Banana,Rotten,0.9999969005584716,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,0.9985222220420836,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Banana,Rotten,1.0,True
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9957570433616638,False
Brazil,October,Orange,Fresh,0.9895604848861694,False
Brazil,October,Orange,Fresh,0.9999420642852784,False
Brazil,October,Orange,Fresh,0.9999998807907104,False
Brazil,October,Orange,Fresh,0.9999189376831056,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.99383282661438,False
Brazil,October,Orange,Fresh,0.86282879114151,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9999998807907104,False
Brazil,October,Orange,Fresh,0.9999452829360962,False
Brazil,October,Orange,Fresh,0.9999946355819702,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9999949932098388,False
Brazil,October,Orange,Rotten,0.6022347807884216,True
Brazil,October,Orange,Fresh,0.9999738931655884,False
Brazil,October,Orange,Fresh,0.999935507774353,False
Brazil,October,Orange,Fresh,0.999974489212036,False
Brazil,October,Orange,Fresh,0.9999997615814208,False
Brazil,October,Orange,Fresh,0.9999722242355348,False
Brazil,October,Orange,Fresh,0.9999960660934448,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9996888637542723,False
Brazil,October,Orange,Fresh,0.8413910865783691,False
Brazil,October,Orange,Fresh,0.9982380867004396,False
Brazil,October,Orange,Fresh,0.9999988079071044,False
Brazil,October,Orange,Fresh,0.9990052580833436,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9998859167099,False
Brazil,October,Orange,Fresh,0.999977707862854,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.999766767024994,False
Brazil,October,Orange,Fresh,0.9708096385002136,False
Brazil,October,Orange,Fresh,0.9016953706741332,False
Brazil,October,Orange,Fresh,0.9915814995765686,False
Brazil,October,Orange,Fresh,0.9999998807907104,False
Brazil,October,Orange,Fresh,0.9900596141815186,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9999991655349731,False
Brazil,October,Orange,Fresh,0.9967177510261536,False
Brazil,October,Orange,Fresh,0.9999372959136964,False
Brazil,October,Orange,Fresh,0.999991774559021,False
Brazil,October,Orange,Fresh,0.9999639987945556,False
Brazil,October,Orange,Fresh,0.9993172883987428,False
Brazil,October,Orange,Fresh,0.9822439551353456,False
Brazil,October,Orange,Fresh,0.9992044568061828,False
Brazil,October,Orange,Fresh,0.9962235689163208,False
Brazil,October,Orange,Fresh,1.0,False
Brazil,October,Orange,Fresh,0.9972124695777892,False
Brazil,October,Orange,Fresh,0.9637221693992616,False
Brazil,October,Orange,Fresh,0.9995998740196228,False
Brazil,October,Orange,Rotten,0.9998722076416016,True
Brazil,October,Orange,Rotten,0.9997612833976746,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999998807907104,True
Brazil,October,Orange,Rotten,0.9959304928779602,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999997615814208,True
Brazil,October,Orange,Rotten,0.996669590473175,True
Brazil,October,Orange,Rotten,0.9999402761459352,True
Brazil,October,Orange,Rotten,0.9997504353523254,True
Brazil,October,Orange,Rotten,0.9999656677246094,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999088048934937,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999837875366212,True
Brazil,October,Orange,Rotten,0.9999982118606568,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999996423721312,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999927282333374,True
Brazil,October,Orange,Rotten,0.999998927116394,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999991655349731,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999947547912598,True
Brazil,October,Orange,Rotten,0.9999969005584716,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999898672103882,True
Brazil,October,Orange,Rotten,0.999963879585266,True
Brazil,October,Orange,Rotten,0.9999985694885254,True
Brazil,October,Orange,Rotten,0.9912049174308776,True
Brazil,October,Orange,Rotten,0.9999797344207764,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9999932050704956,True
Brazil,October,Orange,Rotten,0.9999113082885742,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.999996542930603,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9995474219322203,True
Brazil,October,Orange,Rotten,0.9999972581863404,True
Brazil,October,Orange,Rotten,0.999998927116394,True
Brazil,October,Orange,Rotten,0.9999884366989136,True
Brazil,October,Orange,Rotten,0.9993746876716614,True
Brazil,October,Orange,Rotten,0.9990391731262208,True
Brazil,October,Orange,Rotten,0.991634964942932,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9998143315315248,True
Brazil,October,Orange,Rotten,0.9999983310699464,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9987084865570068,True
Brazil,October,Orange,Rotten,0.9992746710777284,True
Brazil,October,Orange,Rotten,0.9999943971633912,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,October,Orange,Rotten,0.9998151659965516,True
Brazil,October,Orange,Rotten,1.0,True
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9997007846832277,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9999997615814208,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9999990463256836,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9999946355819702,False
Brazil,September,Apple,Fresh,0.9999947547912598,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9998025298118592,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9996873140335084,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.9997531771659852,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,0.998823344707489,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Fresh,1.0,False
Brazil,September,Apple,Rotten,0.9999932050704956,True
Brazil,September,Apple,Rotten,0.9995406866073608,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999923706054688,True
Brazil,September,Apple,Rotten,0.9999748468399048,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9998078942298888,True
Brazil,September,Apple,Rotten,0.9999804496765136,True
Brazil,September,Apple,Rotten,0.9998074173927308,True
Brazil,September,Apple,Rotten,0.999995231628418,True
Brazil,September,Apple,Rotten,0.9999920129776,True
Brazil,September,Apple,Rotten,0.9999979734420776,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999960660934448,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9963853359222412,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9997144341468812,True
Brazil,September,Apple,Rotten,0.999996781349182,True
Brazil,September,Apple,Rotten,0.9999994039535522,True
Brazil,September,Apple,Rotten,0.9411400556564332,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9622017741203308,True
Brazil,September,Apple,Rotten,0.9999998807907104,True
Brazil,September,Apple,Rotten,0.7239750027656555,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999992847442628,True
Brazil,September,Apple,Rotten,0.9999990463256836,True
Brazil,September,Apple,Rotten,0.9999953508377076,True
Brazil,September,Apple,Rotten,0.9999629259109496,True
Brazil,September,Apple,Rotten,0.9999998807907104,True
Brazil,September,Apple,Rotten,0.9999552965164183,True
Brazil,September,Apple,Rotten,0.9999748468399048,True
Brazil,September,Apple,Rotten,0.9999409914016724,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999332427978516,True
Brazil,September,Apple,Rotten,0.9999984502792358,True
Brazil,September,Apple,Rotten,0.9654958248138428,True
Brazil,September,Apple,Rotten,0.9999988079071044,True
Brazil,September,Apple,Rotten,0.9978216886520386,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.999592125415802,True
Brazil,September,Apple,Rotten,0.999997854232788,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999996423721312,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999849796295166,True
Brazil,September,Apple,Rotten,0.9999997615814208,True
Brazil,September,Apple,Rotten,0.9999992847442628,True
Brazil,September,Apple,Rotten,0.9998562335968018,True
Brazil,September,Apple,Rotten,0.999708354473114,True
Brazil,September,Apple,Rotten,0.9992838501930236,True
Brazil,September,Apple,Rotten,0.9999896287918092,True
Brazil,September,Apple,Rotten,0.9999938011169434,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999850988388062,True
Brazil,September,Apple,Rotten,0.9999815225601196,True
Brazil,September,Apple,Rotten,0.9999985694885254,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999880790710448,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.99933123588562,True
Brazil,September,Apple,Rotten,0.9999167919158936,True
Brazil,September,Apple,Rotten,0.9997820258140564,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999977350234984,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9997336268424988,True
Brazil,September,Apple,Rotten,0.9999613761901855,True
Brazil,September,Apple,Rotten,0.9999974966049194,True
Brazil,September,Apple,Rotten,0.9998787641525269,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999046325683594,True
Brazil,September,Apple,Rotten,0.999998927116394,True
Brazil,September,Apple,Rotten,0.9996917247772216,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9985010623931884,True
Brazil,September,Apple,Rotten,0.9999924898147584,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999992847442628,True
Brazil,September,Apple,Rotten,0.9999994039535522,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999419450759888,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999964237213136,True
Brazil,September,Apple,Rotten,0.9999995231628418,True
Brazil,September,Apple,Rotten,0.9999986886978148,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999998807907104,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.909497082233429,True
Brazil,September,Apple,Rotten,0.9984662532806396,True
Brazil,September,Apple,Rotten,0.999998927116394,True
Brazil,September,Apple,Rotten,0.9999561309814452,True
Brazil,September,Apple,Rotten,0.9998010993003844,True
Brazil,September,Apple,Rotten,0.9999662637710572,True
Brazil,September,Apple,Rotten,0.9999997615814208,True
Brazil,September,Apple,Rotten,0.99999737739563,True
Brazil,September,Apple,Rotten,0.9999996423721312,True
Brazil,September,Apple,Rotten,0.999546468257904,True
Brazil,September,Apple,Rotten,0.9999057054519652,True
Brazil,September,Apple,Rotten,0.9999998807907104,True
Brazil,September,Apple,Rotten,0.99999737739563,True
Brazil,September,Apple,Rotten,0.9999997615814208,True
Brazil,September,Apple,Rotten,0.9998157620429992,True
Brazil,September,Apple,Rotten,0.9999992847442628,True
Brazil,September,Apple,Rotten,0.9961819648742676,True
Brazil,September,Apple,Rotten,0.9999983310699464,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999911785125732,True
Brazil,September,Apple,Rotten,0.9999899864196776,True
Brazil,September,Apple,Rotten,0.9999995231628418,True
Brazil,September,Apple,Rotten,0.9998013377189636,True
Brazil,September,Apple,Rotten,0.9999433755874634,True
Brazil,September,Apple,Rotten,0.9999983310699464,True
Brazil,September,Apple,Rotten,0.9999994039535522,True
Brazil,September,Apple,Rotten,0.9998613595962524,True
Brazil,September,Apple,Rotten,0.9999858140945436,True
Brazil,September,Apple,Rotten,0.9999910593032836,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999871253967284,True
Brazil,September,Apple,Rotten,0.9987553358078004,True
Brazil,September,Apple,Rotten,0.9999971389770508,True
Brazil,September,Apple,Rotten,0.9999269247055054,True
Brazil,September,Apple,Rotten,0.9999769926071168,True
Brazil,September,Apple,Rotten,0.9999959468841552,True
Brazil,September,Apple,Rotten,0.9999997615814208,True
Brazil,September,Apple,Rotten,0.999974012374878,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.99998939037323,True
Brazil,September,Apple,Rotten,0.99994957447052,True
Brazil,September,Apple,Rotten,0.9998552799224854,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9999996423721312,True
Brazil,September,Apple,Rotten,0.9999983310699464,True
Brazil,September,Apple,Rotten,0.9961121678352356,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9998737573623656,True
Brazil,September,Apple,Rotten,0.982838809490204,True
Brazil,September,Apple,Rotten,1.0,True
Brazil,September,Apple,Rotten,0.9989743232727052,True
Brazil,September,Apple,Rotten,0.9999997615814208,True
Brazil,September,Apple,Rotten,0.9993591904640198,True
Brazil,September,Apple,Rotten,0.9999932050704956,True
Brazil,September,Apple,Rotten,0.999963402748108,True
Brazil,September,Apple,Rotten,0.9999997615814208,True
Brazil,September,Apple,Rotten,0.9999754428863524,True
Brazil,September,Apple,Rotten,0.9989223480224608,True
